DateTime, BI, ERC, SC, IC, GSI, KBDI
2014-01-27T13:00:00+00:00, 0.00, 0.88, 0.00, 0.00, 0.00, 281
2014-01-28T13:00:00+00:00, 0.00, 0.88, 0.00, 0.00, 0.00, 281
2014-01-29T13:00:00+00:00, 0.00, 0.87, 0.00, 0.00, 0.00, 281
2014-01-30T13:00:00+00:00, 0.00, 0.87, 0.00, 0.00, 0.00, 281
2014-01-31T13:00:00+00:00, 0.00, 0.86, 0.00, 0.00, 0.00, 281
2014-02-01T13:00:00+00:00, 0.00, 0.86, 0.00, 0.00, 0.00, 281
2014-02-02T13:00:00+00:00, 0.00, 0.86, 0.00, 0.00, 0.00, 280
2014-02-03T13:00:00+00:00, 0.00, 0.85, 0.00, 0.00, 0.00, 280
2014-02-04T13:00:00+00:00, 0.00, 0.85, 0.00, 0.00, 0.00, 280
2014-02-05T13:00:00+00:00, 0.00, 0.85, 0.00, 0.00, 0.00, 280
2014-02-06T13:00:00+00:00, 0.00, 0.84, 0.00, 0.00, 0.00, 280
2014-02-07T13:00:00+00:00, 0.00, 0.84, 0.00, 0.00, 0.00, 280
2014-02-08T13:00:00+00:00, 0.00, 0.84, 0.00, 0.00, 0.00, 280
2014-02-09T13:00:00+00:00, 0.00, 0.84, 0.00, 0.00, 0.00, 280
2014-02-10T13:00:00+00:00, 0.00, 0.84, 0.00, 0.00, 0.00, 280
2014-02-11T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 247
2014-02-12T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 221
2014-02-13T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 201
2014-02-14T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 198
2014-02-15T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.00, 189
2014-02-16T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.00, 181
2014-02-17T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.00, 181
2014-02-18T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.00, 181
2014-02-19T13:00:00+00:00, 0.00, 0.79, 0.00, 0.00, 0.00, 169
2014-02-20T13:00:00+00:00, 0.00, 0.79, 0.00, 0.00, 0.00, 169
2014-02-21T13:00:00+00:00, 0.00, 0.79, 0.00, 0.00, 0.00, 169
2014-02-22T13:00:00+00:00, 0.00, 0.79, 0.00, 0.00, 0.00, 163
2014-02-23T13:00:00+00:00, 0.00, 0.79, 0.00, 0.00, 0.00, 162
2014-02-24T13:00:00+00:00, 0.00, 0.79, 0.00, 0.00, 0.00, 162
2014-02-25T13:00:00+00:00, 0.00, 0.79, 0.00, 0.00, 0.00, 162
2014-02-26T13:00:00+00:00, 0.00, 0.78, 0.00, 0.00, 0.00, 147
2014-02-27T13:00:00+00:00, 0.00, 0.78, 0.00, 0.00, 0.00, 142
2014-02-28T13:00:00+00:00, 0.00, 0.78, 0.00, 0.00, 0.00, 142
2014-03-01T13:00:00+00:00, 0.00, 0.78, 0.00, 0.00, 0.00, 142
2014-03-02T13:00:00+00:00, 0.00, 0.78, 0.00, 0.00, 0.00, 142
2014-03-03T13:00:00+00:00, 0.00, 0.78, 0.00, 0.00, 0.00, 142
2014-03-04T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.01, 89
2014-03-05T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.02, 83
2014-03-06T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.04, 53
2014-03-07T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.06, 50
2014-03-08T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.06, 50
2014-03-09T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.08, 50
2014-03-10T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.10, 36
2014-03-11T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.11, 35
2014-03-12T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.11, 36
2014-03-13T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.11, 37
2014-03-14T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.11, 38
2014-03-15T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.12, 38
2014-03-16T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.12, 39
2014-03-17T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.14, 40
2014-03-18T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.14, 40
2014-03-19T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.14, 40
2014-03-20T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.14, 40
2014-03-21T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.14, 40
2014-03-22T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.14, 40
2014-03-23T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.14, 40
2014-03-24T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.14, 40
2014-03-25T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.14, 40
2014-03-26T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.16, 41
2014-03-27T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.17, 41
2014-03-28T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.18, 33
2014-03-29T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.21, 1
2014-03-30T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.21, 1
2014-03-31T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.22, 1
2014-04-01T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.21, 2
2014-04-02T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.20, 3
2014-04-03T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.18, 4
2014-04-04T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.17, 5
2014-04-05T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.18, 6
2014-04-06T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.18, 6
2014-04-07T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.17, 7
2014-04-08T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.17, 9
2014-04-09T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.19, 12
2014-04-10T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.20, 13
2014-04-11T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.20, 14
2014-04-12T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.19, 15
2014-04-13T13:00:00+00:00, 0.00, 0.76, 0.00, 0.00, 0.19, 15
2014-04-14T13:00:00+00:00, 15.50, 10.99, 3.21, 18.86, 0.17, 16
2014-04-15T13:00:00+00:00, 17.09, 13.02, 3.35, 10.85, 0.19, 17
2014-04-16T13:00:00+00:00, 15.76, 13.19, 2.77, 5.46, 0.19, 17
2014-04-17T13:00:00+00:00, 17.95, 16.31, 2.97, 11.97, 0.21, 18
2014-04-18T13:00:00+00:00, 19.07, 14.91, 3.71, 11.73, 0.24, 19
2014-04-19T13:00:00+00:00, 20.53, 18.31, 3.55, 20.90, 0.24, 20
2014-04-20T13:00:00+00:00, 22.18, 20.89, 3.68, 23.56, 0.26, 22
2014-04-21T13:00:00+00:00, 21.85, 22.53, 3.30, 22.05, 0.26, 24
2014-04-22T13:00:00+00:00, 21.58, 23.42, 3.09, 11.44, 0.28, 27
2014-04-23T13:00:00+00:00, 22.77, 22.59, 3.60, 13.16, 0.27, 27
2014-04-24T13:00:00+00:00, 0.00, 9.88, 0.00, 0.00, 0.28, 27
2014-04-25T13:00:00+00:00, 20.51, 22.60, 2.87, 9.85, 0.27, 28
2014-04-26T13:00:00+00:00, 14.38, 15.85, 1.89, 0.87, 0.27, 11
2014-04-27T13:00:00+00:00, 21.07, 22.05, 3.12, 12.26, 0.27, 11
2014-04-28T13:00:00+00:00, 21.38, 22.16, 3.20, 10.92, 0.27, 11
2014-04-29T13:00:00+00:00, 22.44, 24.17, 3.26, 16.49, 0.27, 12
2014-04-30T13:00:00+00:00, 23.98, 26.36, 3.45, 22.18, 0.27, 14
2014-05-01T13:00:00+00:00, 25.21, 28.27, 3.59, 26.91, 0.28, 17
2014-05-02T13:00:00+00:00, 27.00, 30.46, 3.87, 30.82, 0.29, 21
2014-05-03T13:00:00+00:00, 23.36, 28.31, 3.04, 11.20, 0.30, 24
2014-05-04T13:00:00+00:00, 14.88, 18.85, 1.71, 0.59, 0.31, 19
2014-05-05T13:00:00+00:00, 15.68, 19.64, 1.84, 0.45, 0.33, 17
2014-05-06T13:00:00+00:00, 0.00, 15.48, 0.00, 0.00, 0.34, 17
2014-05-07T13:00:00+00:00, 23.15, 26.14, 3.23, 15.32, 0.33, 17
2014-05-08T13:00:00+00:00, 22.92, 26.60, 3.10, 15.60, 0.33, 18
2014-05-09T13:00:00+00:00, 23.11, 25.29, 3.32, 11.11, 0.36, 20
2014-05-10T13:00:00+00:00, 20.24, 23.89, 2.64, 5.35, 0.38, 21
2014-05-11T13:00:00+00:00, 0.00, 14.19, 0.00, 0.00, 0.39, 1
2014-05-12T13:00:00+00:00, 22.71, 25.39, 3.19, 14.60, 0.39, 1
2014-05-13T13:00:00+00:00, 24.54, 27.72, 3.45, 22.41, 0.37, 3
2014-05-14T13:00:00+00:00, 24.24, 28.46, 3.28, 17.57, 0.38, 5
2014-05-15T13:00:00+00:00, 25.52, 30.48, 3.42, 26.54, 0.37, 9
2014-05-16T13:00:00+00:00, 25.84, 32.23, 3.32, 22.53, 0.36, 13
2014-05-17T13:00:00+00:00, 24.92, 29.05, 3.41, 18.31, 0.38, 16
2014-05-18T13:00:00+00:00, 23.15, 27.09, 3.11, 5.24, 0.39, 18
2014-05-19T13:00:00+00:00, 0.00, 17.25, 0.00, 0.00, 0.42, 19
2014-05-20T13:00:00+00:00, 24.26, 28.64, 3.26, 17.70, 0.42, 21
2014-05-21T13:00:00+00:00, 26.08, 30.98, 3.53, 25.64, 0.42, 24
2014-05-22T13:00:00+00:00, 26.51, 31.84, 3.56, 26.87, 0.42, 28
2014-05-23T13:00:00+00:00, 26.96, 33.39, 3.52, 29.84, 0.43, 33
2014-05-24T13:00:00+00:00, 17.23, 23.10, 1.92, 1.31, 0.41, 39
2014-05-25T13:00:00+00:00, 24.97, 30.38, 3.27, 18.31, 0.43, 42
2014-05-26T13:00:00+00:00, 23.38, 29.16, 2.96, 9.59, 0.44, 45
2014-05-27T13:00:00+00:00, 25.07, 31.40, 3.19, 19.60, 0.46, 48
2014-05-28T13:00:00+00:00, 23.09, 28.87, 2.91, 8.38, 0.48, 51
2014-05-29T13:00:00+00:00, 26.95, 32.55, 3.61, 21.75, 0.49, 53
2014-05-30T13:00:00+00:00, 27.22, 33.85, 3.54, 25.42, 0.48, 55
2014-05-31T13:00:00+00:00, 29.13, 36.24, 3.84, 29.12, 0.48, 58
2014-06-01T13:00:00+00:00, 25.77, 30.90, 3.45, 14.69, 0.47, 61
2014-06-02T13:00:00+00:00, 27.15, 33.42, 3.57, 27.45, 0.46, 65
2014-06-03T13:00:00+00:00, 24.58, 32.55, 2.95, 15.23, 0.46, 69
2014-06-04T13:00:00+00:00, 24.80, 30.76, 3.19, 16.01, 0.47, 71
2014-06-05T13:00:00+00:00, 28.36, 35.04, 3.74, 35.23, 0.48, 75
2014-06-06T13:00:00+00:00, 28.90, 35.83, 3.81, 32.61, 0.47, 78
2014-06-07T13:00:00+00:00, 28.40, 36.60, 3.59, 30.54, 0.45, 81
2014-06-08T13:00:00+00:00, 29.72, 37.92, 3.83, 33.22, 0.46, 84
2014-06-09T13:00:00+00:00, 30.47, 37.99, 4.03, 30.68, 0.47, 87
2014-06-10T13:00:00+00:00, 30.16, 39.22, 3.82, 29.18, 0.48, 91
2014-06-11T13:00:00+00:00, 30.10, 39.62, 3.77, 27.37, 0.48, 94
2014-06-12T13:00:00+00:00, 30.32, 40.91, 3.71, 30.12, 0.47, 97
2014-06-13T13:00:00+00:00, 22.26, 30.81, 2.51, 4.28, 0.47, 102
2014-06-14T13:00:00+00:00, 23.56, 32.34, 2.71, 6.49, 0.47, 103
2014-06-15T13:00:00+00:00, 26.56, 34.60, 3.29, 17.70, 0.47, 105
2014-06-16T13:00:00+00:00, 0.00, 15.45, 0.00, 0.00, 0.47, 102
2014-06-17T13:00:00+00:00, 0.00, 14.43, 0.00, 0.00, 0.49, 47
2014-06-18T13:00:00+00:00, 19.37, 22.48, 2.55, 3.30, 0.50, 48
2014-06-19T13:00:00+00:00, 21.25, 21.22, 3.30, 12.22, 0.51, 44
2014-06-20T13:00:00+00:00, 21.44, 22.55, 3.17, 15.95, 0.52, 47
2014-06-21T13:00:00+00:00, 24.73, 26.79, 3.63, 28.59, 0.53, 51
2014-06-22T13:00:00+00:00, 25.92, 29.23, 3.69, 30.83, 0.52, 55
2014-06-23T13:00:00+00:00, 24.68, 28.74, 3.37, 21.91, 0.52, 59
2014-06-24T13:00:00+00:00, 25.22, 30.28, 3.36, 21.37, 0.51, 64
2014-06-25T13:00:00+00:00, 26.73, 32.65, 3.53, 25.77, 0.51, 68
2014-06-26T13:00:00+00:00, 0.00, 16.43, 0.00, 0.00, 0.51, 63
2014-06-27T13:00:00+00:00, 0.00, 12.11, 0.00, 0.00, 0.54, 48
2014-06-28T13:00:00+00:00, 19.80, 20.64, 2.91, 11.46, 0.55, 46
2014-06-29T13:00:00+00:00, 21.88, 21.40, 3.49, 15.67, 0.56, 46
2014-06-30T13:00:00+00:00, 22.19, 23.37, 3.29, 19.19, 0.56, 48
2014-07-01T13:00:00+00:00, 24.77, 26.01, 3.76, 29.08, 0.56, 53
2014-07-02T13:00:00+00:00, 26.52, 30.51, 3.71, 36.10, 0.54, 59
2014-07-03T13:00:00+00:00, 27.36, 33.50, 3.62, 30.23, 0.53, 67
2014-07-04T13:00:00+00:00, 27.50, 36.32, 3.38, 25.67, 0.51, 76
2014-07-05T13:00:00+00:00, 29.62, 38.91, 3.70, 31.94, 0.50, 83
2014-07-06T13:00:00+00:00, 32.12, 42.28, 4.06, 42.54, 0.49, 90
2014-07-07T13:00:00+00:00, 33.08, 43.88, 4.18, 40.70, 0.48, 98
2014-07-08T13:00:00+00:00, 32.21, 45.14, 3.83, 35.63, 0.47, 105
2014-07-09T13:00:00+00:00, 30.93, 44.47, 3.56, 31.07, 0.46, 113
2014-07-10T13:00:00+00:00, 33.74, 45.60, 4.20, 41.87, 0.45, 121
2014-07-11T13:00:00+00:00, 33.83, 47.28, 4.07, 36.53, 0.43, 130
2014-07-12T13:00:00+00:00, 34.51, 49.10, 4.09, 42.35, 0.41, 137
2014-07-13T13:00:00+00:00, 36.01, 50.82, 4.34, 44.45, 0.38, 145
2014-07-14T13:00:00+00:00, 33.95, 51.68, 3.75, 34.33, 0.35, 155
2014-07-15T13:00:00+00:00, 29.86, 42.07, 3.49, 20.08, 0.32, 163
2014-07-16T13:00:00+00:00, 28.30, 39.03, 3.35, 19.79, 0.31, 169
2014-07-17T13:00:00+00:00, 32.72, 41.10, 4.35, 39.96, 0.28, 177
2014-07-18T13:00:00+00:00, 27.68, 39.61, 3.14, 15.43, 0.26, 185
2014-07-19T13:00:00+00:00, 31.66, 42.43, 3.93, 30.15, 0.26, 189
2014-07-20T13:00:00+00:00, 31.88, 43.77, 3.86, 28.61, 0.25, 194
2014-07-21T13:00:00+00:00, 25.63, 34.56, 3.05, 10.25, 0.24, 200
2014-07-22T13:00:00+00:00, 30.80, 40.89, 3.84, 32.17, 0.23, 205
2014-07-23T13:00:00+00:00, 30.56, 37.96, 4.06, 25.10, 0.22, 210
2014-07-24T13:00:00+00:00, 31.03, 40.38, 3.95, 23.58, 0.20, 216
2014-07-25T13:00:00+00:00, 31.72, 41.88, 3.99, 30.24, 0.18, 219
2014-07-26T13:00:00+00:00, 31.98, 43.04, 3.96, 33.80, 0.15, 223
2014-07-27T13:00:00+00:00, 33.48, 44.91, 4.19, 41.02, 0.13, 228
2014-07-28T13:00:00+00:00, 33.42, 46.19, 4.06, 37.82, 0.10, 235
2014-07-29T13:00:00+00:00, 36.56, 50.41, 4.52, 50.48, 0.09, 242
2014-07-30T13:00:00+00:00, 35.88, 52.24, 4.19, 44.46, 0.08, 251
2014-07-31T13:00:00+00:00, 36.23, 52.73, 4.23, 41.90, 0.08, 258
2014-08-01T13:00:00+00:00, 36.89, 54.62, 4.25, 46.84, 0.08, 266
2014-08-02T13:00:00+00:00, 36.37, 53.13, 4.24, 31.36, 0.08, 274
2014-08-03T13:00:00+00:00, 35.09, 53.55, 3.89, 35.11, 0.08, 279
2014-08-04T13:00:00+00:00, 36.24, 54.32, 4.11, 37.14, 0.08, 285
2014-08-05T13:00:00+00:00, 34.32, 51.08, 3.89, 31.03, 0.08, 291
2014-08-06T13:00:00+00:00, 36.03, 52.90, 4.17, 39.12, 0.08, 297
2014-08-07T13:00:00+00:00, 38.08, 54.30, 4.58, 44.51, 0.08, 303
2014-08-08T13:00:00+00:00, 37.90, 54.83, 4.49, 41.32, 0.08, 308
2014-08-09T13:00:00+00:00, 34.22, 50.41, 3.91, 30.49, 0.08, 313
2014-08-10T13:00:00+00:00, 36.20, 52.31, 4.26, 40.27, 0.08, 317
2014-08-11T13:00:00+00:00, 37.48, 54.27, 4.43, 44.73, 0.08, 323
2014-08-12T13:00:00+00:00, 39.25, 53.10, 5.00, 30.92, 0.08, 330
2014-08-13T13:00:00+00:00, 35.35, 51.90, 4.08, 35.49, 0.07, 335
2014-08-14T13:00:00+00:00, 27.28, 37.45, 3.22, 9.07, 0.07, 319
2014-08-15T13:00:00+00:00, 22.51, 30.41, 2.61, 3.29, 0.08, 320
2014-08-16T13:00:00+00:00, 23.67, 30.37, 2.91, 9.73, 0.10, 299
2014-08-17T13:00:00+00:00, 24.92, 29.76, 3.33, 18.28, 0.11, 302
2014-08-18T13:00:00+00:00, 26.27, 30.10, 3.69, 24.98, 0.12, 305
2014-08-19T13:00:00+00:00, 27.04, 32.60, 3.63, 26.45, 0.12, 310
2014-08-20T13:00:00+00:00, 0.00, 21.79, 0.00, 0.00, 0.12, 315
2014-08-21T13:00:00+00:00, 24.29, 29.28, 3.20, 11.49, 0.14, 295
2014-08-22T13:00:00+00:00, 14.81, 19.81, 1.61, 0.48, 0.15, 271
2014-08-23T13:00:00+00:00, 0.00, 11.81, 0.00, 0.00, 0.18, 255
2014-08-24T13:00:00+00:00, 19.77, 20.23, 2.96, 9.06, 0.21, 255
2014-08-25T13:00:00+00:00, 22.29, 21.77, 3.57, 21.69, 0.24, 257
2014-08-26T13:00:00+00:00, 22.48, 22.88, 3.46, 19.01, 0.26, 260
2014-08-27T13:00:00+00:00, 23.64, 25.29, 3.49, 24.02, 0.27, 263
2014-08-28T13:00:00+00:00, 25.47, 28.11, 3.69, 26.21, 0.29, 267
2014-08-29T13:00:00+00:00, 27.12, 31.43, 3.78, 28.12, 0.29, 272
2014-08-30T13:00:00+00:00, 27.73, 33.53, 3.72, 20.91, 0.29, 276
2014-08-31T13:00:00+00:00, 25.43, 29.90, 3.46, 10.57, 0.31, 278
2014-09-01T13:00:00+00:00, 25.23, 31.03, 3.28, 12.65, 0.34, 280
2014-09-02T13:00:00+00:00, 27.19, 33.16, 3.61, 22.33, 0.36, 283
2014-09-03T13:00:00+00:00, 29.43, 34.11, 4.17, 16.76, 0.37, 286
2014-09-04T13:00:00+00:00, 25.85, 32.46, 3.30, 13.08, 0.39, 287
2014-09-05T13:00:00+00:00, 26.77, 34.12, 3.39, 19.21, 0.41, 289
2014-09-06T13:00:00+00:00, 28.55, 35.53, 3.75, 25.35, 0.42, 291
2014-09-07T13:00:00+00:00, 29.70, 37.28, 3.89, 29.38, 0.43, 294
2014-09-08T13:00:00+00:00, 33.33, 40.29, 4.62, 40.30, 0.43, 298
2014-09-09T13:00:00+00:00, 31.82, 41.61, 4.05, 28.31, 0.43, 302
2014-09-10T13:00:00+00:00, 25.34, 34.60, 2.97, 5.83, 0.46, 304
2014-09-11T13:00:00+00:00, 27.88, 36.43, 3.47, 15.51, 0.46, 305
2014-09-12T13:00:00+00:00, 28.70, 38.08, 3.54, 17.89, 0.45, 306
2014-09-13T13:00:00+00:00, 29.92, 39.71, 3.71, 22.39, 0.43, 308
2014-09-14T13:00:00+00:00, 28.93, 39.56, 3.46, 20.12, 0.42, 309
2014-09-15T13:00:00+00:00, 30.62, 40.97, 3.78, 25.33, 0.41, 311
2014-09-16T13:00:00+00:00, 30.21, 41.24, 3.65, 21.16, 0.42, 314
2014-09-17T13:00:00+00:00, 29.04, 40.58, 3.40, 19.12, 0.44, 316
2014-09-18T13:00:00+00:00, 23.37, 33.12, 2.60, 3.19, 0.43, 319
2014-09-19T13:00:00+00:00, 30.85, 41.14, 3.83, 21.70, 0.41, 322
2014-09-20T13:00:00+00:00, 28.53, 38.52, 3.45, 16.66, 0.38, 324
2014-09-21T13:00:00+00:00, 30.37, 41.04, 3.71, 27.84, 0.35, 327
2014-09-22T13:00:00+00:00, 30.48, 40.98, 3.74, 24.57, 0.32, 331
2014-09-23T13:00:00+00:00, 30.59, 41.48, 3.73, 22.93, 0.30, 335
2014-09-24T13:00:00+00:00, 32.07, 41.91, 4.09, 30.74, 0.29, 339
2014-09-25T13:00:00+00:00, 30.47, 41.89, 3.66, 22.03, 0.28, 344
2014-09-26T13:00:00+00:00, 26.82, 36.21, 3.21, 9.74, 0.28, 348
2014-09-27T13:00:00+00:00, 17.07, 30.45, 1.43, 0.27, 0.29, 349
2014-09-28T13:00:00+00:00, 26.43, 35.90, 3.13, 7.61, 0.28, 350
2014-09-29T13:00:00+00:00, 24.15, 32.96, 2.81, 4.84, 0.27, 351
2014-09-30T13:00:00+00:00, 22.73, 27.63, 2.93, 4.04, 0.28, 352
2014-10-01T13:00:00+00:00, 25.31, 30.66, 3.34, 11.62, 0.29, 352
2014-10-02T13:00:00+00:00, 27.11, 31.43, 3.78, 22.97, 0.29, 353
2014-10-03T13:00:00+00:00, 24.45, 29.63, 3.21, 11.32, 0.28, 354
2014-10-04T13:00:00+00:00, 26.83, 32.00, 3.63, 19.56, 0.27, 355
2014-10-05T13:00:00+00:00, 26.76, 32.77, 3.53, 20.73, 0.28, 357
2014-10-06T13:00:00+00:00, 26.45, 32.18, 3.50, 16.74, 0.29, 359
2014-10-07T13:00:00+00:00, 27.33, 33.78, 3.58, 19.13, 0.30, 361
2014-10-08T13:00:00+00:00, 25.78, 33.11, 3.22, 12.56, 0.29, 364
2014-10-09T13:00:00+00:00, 28.49, 36.13, 3.67, 20.42, 0.30, 366
2014-10-10T13:00:00+00:00, 26.03, 34.02, 3.20, 11.74, 0.30, 368
2014-10-11T13:00:00+00:00, 27.44, 35.20, 3.47, 14.68, 0.31, 369
2014-10-12T13:00:00+00:00, 23.29, 27.69, 3.09, 6.87, 0.32, 350
2014-10-13T13:00:00+00:00, 24.50, 29.85, 3.20, 9.04, 0.32, 351
2014-10-14T13:00:00+00:00, 24.26, 29.76, 3.14, 10.42, 0.33, 352
2014-10-15T13:00:00+00:00, 23.76, 29.50, 3.03, 7.80, 0.33, 353
2014-10-16T13:00:00+00:00, 9.95, 20.70, 0.65, 0.00, 0.33, 339
2014-10-17T13:00:00+00:00, 21.79, 25.80, 2.86, 5.55, 0.32, 339
2014-10-18T13:00:00+00:00, 22.77, 26.34, 3.09, 9.90, 0.33, 340
2014-10-19T13:00:00+00:00, 21.17, 24.30, 2.86, 5.93, 0.33, 341
2014-10-20T13:00:00+00:00, 21.64, 24.49, 2.97, 7.72, 0.34, 342
2014-10-21T13:00:00+00:00, 0.00, 10.74, 0.00, 0.00, 0.34, 335
2014-10-22T13:00:00+00:00, 20.99, 21.59, 3.16, 6.52, 0.35, 336
2014-10-23T13:00:00+00:00, 21.32, 21.59, 3.27, 8.00, 0.35, 337
2014-10-24T13:00:00+00:00, 14.54, 15.09, 2.03, 0.83, 0.35, 338
2014-10-25T13:00:00+00:00, 11.40, 12.56, 1.44, 0.29, 0.34, 334
2014-10-26T13:00:00+00:00, 18.90, 16.46, 3.30, 8.42, 0.33, 330
2014-10-27T13:00:00+00:00, 18.83, 16.92, 3.18, 6.27, 0.31, 330
2014-10-28T13:00:00+00:00, 17.83, 17.49, 2.73, 3.79, 0.29, 330
2014-10-29T13:00:00+00:00, 6.18, 9.49, 0.50, 0.00, 0.26, 330
2014-10-30T13:00:00+00:00, 13.89, 12.72, 2.18, 1.54, 0.24, 330
2014-10-31T13:00:00+00:00, 13.52, 12.19, 2.15, 1.24, 0.24, 330
2014-11-01T13:00:00+00:00, 9.05, 10.68, 1.03, 0.02, 0.23, 330
2014-11-02T13:00:00+00:00, 9.15, 7.95, 1.41, 0.23, 0.21, 258
2014-11-03T13:00:00+00:00, 14.43, 12.40, 2.43, 2.21, 0.20, 258
2014-11-04T13:00:00+00:00, 12.80, 11.44, 2.03, 1.28, 0.19, 258
2014-11-05T13:00:00+00:00, 12.21, 9.85, 2.13, 1.52, 0.18, 258
2014-11-06T13:00:00+00:00, 12.73, 10.08, 2.28, 1.92, 0.16, 259
2014-11-07T13:00:00+00:00, 17.29, 13.50, 3.31, 9.94, 0.15, 260
2014-11-08T13:00:00+00:00, 10.18, 10.67, 1.33, 0.12, 0.14, 260
2014-11-09T13:00:00+00:00, 0.00, 4.06, 0.00, 0.00, 0.11, 260
2014-11-10T13:00:00+00:00, 0.00, 3.17, 0.00, 0.00, 0.10, 225
2014-11-11T13:00:00+00:00, 0.00, 3.44, 0.00, 0.00, 0.08, 219
2014-11-12T13:00:00+00:00, 0.00, 3.43, 0.00, 0.00, 0.07, 214
2014-11-13T13:00:00+00:00, 0.00, 3.31, 0.00, 0.00, 0.05, 214
2014-11-14T13:00:00+00:00, 0.00, 3.08, 0.00, 0.00, 0.05, 214
2014-11-15T13:00:00+00:00, 0.00, 2.87, 0.00, 0.00, 0.03, 214
2014-11-16T13:00:00+00:00, 0.00, 2.68, 0.00, 0.00, 0.03, 214
2014-11-17T13:00:00+00:00, 0.00, 2.51, 0.00, 0.00, 0.02, 214
2014-11-18T13:00:00+00:00, 0.00, 2.36, 0.00, 0.00, 0.02, 214
2014-11-19T13:00:00+00:00, 0.00, 2.23, 0.00, 0.00, 0.01, 214
2014-11-20T13:00:00+00:00, 0.00, 2.11, 0.00, 0.00, 0.01, 214
2014-11-21T13:00:00+00:00, 0.00, 2.00, 0.00, 0.00, 0.00, 214
2014-11-22T13:00:00+00:00, 0.00, 1.89, 0.00, 0.00, 0.00, 207
2014-11-23T13:00:00+00:00, 0.00, 1.80, 0.00, 0.00, 0.00, 207
2014-11-24T13:00:00+00:00, 0.00, 1.72, 0.00, 0.00, 0.00, 207
2014-11-25T13:00:00+00:00, 0.00, 1.64, 0.00, 0.00, 0.00, 197
2014-11-26T13:00:00+00:00, 0.00, 1.56, 0.00, 0.00, 0.00, 185
2014-11-27T13:00:00+00:00, 0.00, 1.47, 0.00, 0.00, 0.00, 134
2014-11-28T13:00:00+00:00, 0.00, 1.41, 0.00, 0.00, 0.00, 125
2014-11-29T13:00:00+00:00, 0.00, 1.35, 0.00, 0.00, 0.00, 101
2014-11-30T13:00:00+00:00, 0.00, 1.30, 0.00, 0.00, 0.00, 97
2014-12-01T13:00:00+00:00, 0.00, 1.26, 0.00, 0.00, 0.00, 93
2014-12-02T13:00:00+00:00, 0.00, 1.22, 0.00, 0.00, 0.00, 89
